brand,perfume_name,perfume_type,perfume_name_cleaned,avg_original_price_per_liter,avg_reduced_price_per_liter
Kilian,Kilian Eau de Parfum The Freshs Bamboo Harmony,Eau de Parfum,The Freshs Bamboo Harmony,5139.8,
Kilian,Kilian Eau de Parfum The Narcotics Voulez-vous coucher avec moi,Eau de Parfum,The Narcotics Voulez-vous coucher avec moi,5139.8,
Kilian,Kilian Eau de Parfum The Cellars Sacred Wood,Eau de Parfum,The Cellars Sacred Wood,3299.9,
Kilian,Kilian Parfum The Narcotics Rolling in Love,Parfum,The Narcotics Rolling in Love,2560.0,
Kilian,Kilian Eau de Parfum The Narcotics Woman in Gold,Eau de Parfum,The Narcotics Woman in Gold,3640.0,
Kilian,"Kilian Parfum The Narcotics Love, don't be shy",Parfum,"The Narcotics Love, don't be shy",3840.0,
Kilian,Kilian Eau de Parfum The Freshs Flower of Immortality,Eau de Parfum,The Freshs Flower of Immortality,3299.9,
Kilian,Kilian Parfum The Liquors Old Fashioned,Parfum,The Liquors Old Fashioned,3120.0,
Kilian,Kilian Eau de Parfum The Freshs Kologne Shield of Protection,Eau de Parfum,The Freshs Kologne Shield of Protection,4080.0,
Kilian,"Kilian Parfum The Narcotics Love, don't be shy",Parfum,"The Narcotics Love, don't be shy",3640.0,
Kilian,Kilian Parfum The Narcotics Good girl gone Bad,Parfum,The Narcotics Good girl gone Bad,3520.0,
Kilian,Kilian Eau de Parfum The Narcotics Good girl gone Bad Extreme,Eau de Parfum,The Narcotics Good girl gone Bad Extreme,4029.9,
Kilian,Kilian Parfum The Narcotics Can't Stop Loving You,Parfum,The Narcotics Can't Stop Loving You,3640.0,
Kilian,Kilian Parfum The Cellars Black Phantom MEMEMNTO MORI,Parfum,The Cellars Black Phantom MEMEMNTO MORI,4080.0,
Kilian,Kilian Eau de Parfum The Freshs with Clutch,Eau de Parfum,The Freshs with Clutch,6000.0,
Kilian,"Kilian Eau de Parfum The Narcotics Love, don't be Shy EXTREME",Eau de Parfum,"The Narcotics Love, don't be Shy EXTREME",4960.0,
Kilian,Kilian Eau de Parfum The Narcotics Good girl gone Bad with Clutch,Eau de Parfum,The Narcotics Good girl gone Bad with Clutch,6000.0,
Kilian,Kilian Eau de Parfum The Freshs Bamboo Harmony,Eau de Parfum,The Freshs Bamboo Harmony,3280.0,
Kilian,Kilian Eau de Parfum The Liquors Apple Brandy on the Rocks,Eau de Parfum,The Liquors Apple Brandy on the Rocks,2969.9,
Kilian,Kilian Eau de Parfum The Smokes Musk Oud,Eau de Parfum,The Smokes Musk Oud,6000.0,
Kilian,Kilian Eau de Parfum The Freshs Imperial Tea,Eau de Parfum,The Freshs Imperial Tea,4080.0,
Kilian,Kilian Eau Fraiche The Narcotics Good girl gone Bad,Eau Fraiche,The Narcotics Good girl gone Bad,2480.0,
Kilian,Kilian Eau de Parfum The Smokes Back to Black,Eau de Parfum,The Smokes Back to Black,4080.0,
Kilian,Kilian Eau de Parfum The Cellars Intoxicated,Eau de Parfum,The Cellars Intoxicated,4080.0,
Kilian,"Kilian Eau de Parfum The Narcotics Love, don't be shy EXTREME",Eau de Parfum,"The Narcotics Love, don't be shy EXTREME",3120.0,
Kilian,Kilian Eau de Parfum The Liquors Angels’ Share,Eau de Parfum,The Liquors Angels’ Share,3409.95,
Kilian,Kilian Eau de Parfum The Narcotics Don't be shy with Clutch,Eau de Parfum,The Narcotics Don't be shy with Clutch,6000.0,
Kilian,Kilian Eau de Parfum The Narcotics Woman in Gold,Eau de Parfum,The Narcotics Woman in Gold,3280.0,
Kilian,Kilian Eau de Parfum The Smokes Smoking Hot,Eau de Parfum,The Smokes Smoking Hot,4080.0,
Kilian,Kilian Eau de Parfum The Freshs Moonlight in Heaven,Eau de Parfum,The Freshs Moonlight in Heaven,4080.0,
Kilian,Kilian Eau de Parfum The Liquors Roses on Ice,Eau de Parfum,The Liquors Roses on Ice,2960.0,
Kilian,"Kilian Eau de Parfum The Narcotics Love, don't be shy",Eau de Parfum,"The Narcotics Love, don't be shy",2560.0,
Kilian,Kilian Eau de Parfum The Smokes Dark Lord EX TENEBRIS LUX,Eau de Parfum,The Smokes Dark Lord EX TENEBRIS LUX,3299.9,
Kilian,"Kilian Eau de Parfum The Cellars Straight to Heaven, white cristal",Eau de Parfum,"The Cellars Straight to Heaven, white cristal",2560.0,
Kilian,"Kilian Eau de Parfum The Narcotics Liaisons Dangereuses, typical me",Eau de Parfum,"The Narcotics Liaisons Dangereuses, typical me",3299.9,
Kilian,Kilian Eau de Parfum The Cellars Dark Lord,Eau de Parfum,The Cellars Dark Lord,2560.0,
Kilian,Kilian Eau de Parfum The Cellars White cristal with Clutch,Eau de Parfum,The Cellars White cristal with Clutch,6000.0,
Kilian,Kilian Parfum Liquid Ultra Matte,Parfum,Liquid Ultra Matte,17333.33,
Kilian,Kilian Eau de Parfum The Liquors Fièvre Verte,Eau de Parfum,The Liquors Fièvre Verte,3920.0,
Kilian,Kilian Eau de Parfum The Freshs Vodka on the rocks,Eau de Parfum,The Freshs Vodka on the rocks,4080.0,
Heeley Paris,Heeley Paris Eau de Parfum Cardinal,Eau de Parfum,Cardinal,1629.9,
Heeley Paris,Heeley Paris Eau de Parfum Verveine d'Eugène,Eau de Parfum,Verveine d'Eugène,1629.9,
Heeley Paris,Heeley Paris Eau de Parfum Coccobello,Eau de Parfum,Coccobello,1629.9,
Heeley Paris,Heeley Paris Eau de Parfum Sel Marin,Eau de Parfum,Sel Marin,1629.9,
Heeley Paris,Heeley Paris Eau de Parfum Blanc Poudre,Eau de Parfum,Blanc Poudre,1629.9,
Heeley Paris,Heeley Paris Eau de Parfum Menthe Fraiche,Eau de Parfum,Menthe Fraiche,1629.9,
Heeley Paris,Heeley Paris Eau de Parfum Note de Yuzu,Eau de Parfum,Note de Yuzu,1629.9,
b0007-1670,CHANEL Eau de Parfum BLEU DE CHANEL,Eau de Parfum,CHANEL  BLEU DE CHANEL,1560.0,1248.0
Laura Mercier,Laura Mercier Eau de Parfum AMBRE VANILLE,Eau de Parfum,AMBRE VANILLE,1780.0,1424.0
Castle Forbes,Castle Forbes Eau de Parfum Special Reserve Neroli Eau de Parfum,Eau de Parfum,Special Reserve Neroli,1099.9,934.9
Castle Forbes,Castle Forbes Eau de Parfum Special Reserve Vetiver Eau de Parfum,Eau de Parfum,Special Reserve Vetiver,1099.9,934.9
