,brand,perfume_name,url,100 ml original_price,100 ml reduced_price,30 ml original_price,30 ml reduced_price,50 ml original_price,50 ml reduced_price,125 ml original_price,125 ml reduced_price,150 ml original_price,150 ml reduced_price,40 ml original_price,40 ml reduced_price,75 ml original_price,75 ml reduced_price,60 ml original_price,60 ml reduced_price,110 ml original_price,110 ml reduced_price,90 ml original_price,90 ml reduced_price,200 ml original_price,200 ml reduced_price,80 ml original_price,80 ml reduced_price,250 ml original_price,250 ml reduced_price,750 ml original_price,750 ml reduced_price,600 ml original_price,600 ml reduced_price,65 ml original_price,65 ml reduced_price,120 ml original_price,120 ml reduced_price,10 ml original_price,10 ml reduced_price,36 ml original_price,36 ml reduced_price,25 ml original_price,25 ml reduced_price,180 ml original_price,180 ml reduced_price,20 ml original_price,20 ml reduced_price,300 ml original_price,300 ml reduced_price,170 ml original_price,170 ml reduced_price,8 ml original_price,8 ml reduced_price,15 ml original_price,15 ml reduced_price,35 ml original_price,35 ml reduced_price,177 ml original_price,177 ml reduced_price,27 ml original_price,27 ml reduced_price,225 ml original_price,225 ml reduced_price,95 ml original_price,95 ml reduced_price,53 ml original_price,53 ml reduced_price,45 ml original_price,45 ml reduced_price,14 ml original_price,14 ml reduced_price,118 ml original_price,118 ml reduced_price,236 ml original_price,236 ml reduced_price,3 ml original_price,3 ml reduced_price,12 ml original_price,12 ml reduced_price,5 ml original_price,5 ml reduced_price,85 ml original_price,85 ml reduced_price,175 ml original_price,175 ml reduced_price,21 ml original_price,21 ml reduced_price,140 ml original_price,140 ml reduced_price,500 ml original_price,500 ml reduced_price,97 ml original_price,97 ml reduced_price,290 ml original_price,290 ml reduced_price,70 ml original_price,70 ml reduced_price,11 ml original_price,11 ml reduced_price,33 ml original_price,33 ml reduced_price,350 ml original_price,350 ml reduced_price,400 ml original_price,400 ml reduced_price,160 ml original_price,160 ml reduced_price,240 ml original_price,240 ml reduced_price,59 ml original_price,59 ml reduced_price,26 ml original_price,26 ml reduced_price,88 ml original_price,88 ml reduced_price,650 ml original_price,650 ml reduced_price,105 ml original_price,105 ml reduced_price,18 ml original_price,18 ml reduced_price,87 ml original_price,87 ml reduced_price,194 ml original_price,194 ml reduced_price,29 ml original_price,29 ml reduced_price,avg_original_price_per_liter,avg_reduced_price_per_liter
51,Davidoff,Davidoff Eau de Toilette Cool Water Wave Welle,https://www.douglas.de/de/p/3001036917,,,,,,,,,,,43.0,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.0,860.0
52,Davidoff,Davidoff Duschgel Cool Water Man,https://www.douglas.de/de/p/3000001763,,,,,,,,,20.0,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.33333333333334,68.6
53,Davidoff,Davidoff Eau de Toilette Cool Water Sea Rose,https://www.douglas.de/de/p/3000065647?variant=743720,79.0,44.99,37.0,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.6666666666667,718.2833333333333
54,Davidoff,Davidoff Eau de Toilette Cool Water Woman Oceanic Edition,https://www.douglas.de/de/p/5010900069,66.0,51.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,519.9
55,Ralph Lauren,Ralph Lauren Parfum Ralph's Club,https://www.douglas.de/de/p/5010613000?variant=1027914,120.0,96.0,,,92.0,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.0,1216.0
56,Ralph Lauren,Ralph Lauren Eau de Toilette Polo Black,https://www.douglas.de/de/p/2001004653?variant=215114,,,,,,,100.0,80.0,,,,,75.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,720.0
57,Ralph Lauren,Ralph Lauren Eau de Toilette Polo Red,https://www.douglas.de/de/p/3000065050?variant=753275,,,,,,,100.0,80.0,,,,,75.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,720.0
58,Ralph Lauren,Ralph Lauren Parfum Ralph's Club Elixir,https://www.douglas.de/de/p/5011067049,,,,,,,,,,,,,135.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,1440.0
59,Ralph Lauren,Ralph Lauren Parfum Polo Red,https://www.douglas.de/de/p/5010883028?variant=1076419,,,,,,,120.0,96.0,,,,,105.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,944.0
60,Ralph Lauren,Ralph Lauren Duftset Ralph's Club Eau de Toilette Set,https://www.douglas.de/de/p/5011564083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Ralph Lauren,Ralph Lauren Duftset Polo Blue Set,https://www.douglas.de/de/p/5011564085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Ralph Lauren,Ralph Lauren Eau de Toilette Ralph's Club,https://www.douglas.de/de/p/5011583244,95.0,76.0,,,75.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.0,980.0
63,Ralph Lauren,Ralph Lauren Eau de Parfum Romance,https://www.douglas.de/de/p/1001308295?variant=033835,115.0,92.0,69.0,55.2,89.0,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.3333333333333,1394.6666666666667
64,Ralph Lauren,Ralph Lauren Eau de Toilette Ralph,https://www.douglas.de/de/p/2001004656?variant=083295,85.0,68.0,47.0,37.6,65.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.888888888889,991.1111111111112
65,Ralph Lauren,Ralph Lauren Eau de Toilette Polo 67,https://www.douglas.de/de/p/5011434010?variant=1174827,,,,,,,100.0,80.0,105.0,,56.0,44.8,75.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.0,853.3333333333334
66,Ralph Lauren,Ralph Lauren Eau de Parfum Polo Blue,https://www.douglas.de/de/p/3001029210?variant=921927,,,,,,,112.0,89.6,,,,,96.0,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.0,870.4
67,Ralph Lauren,Ralph Lauren Eau de Parfum Ralph's Club,https://www.douglas.de/de/p/5010091060?variant=170234,110.0,88.0,67.0,53.6,85.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.777777777778,1342.2222222222224
68,Ralph Lauren,Ralph Lauren Eau de Toilette Big Pony Collection,https://www.douglas.de/de/p/5003401066,,,,,44.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.8,
69,Ralph Lauren,Ralph Lauren Eau de Toilette Polo Blue,https://www.douglas.de/de/p/2001004654?variant=135289,,,,,,,100.0,80.0,,,56.0,44.8,75.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.6666666666667,853.3333333333334
70,Suavinex,Suavinex Eau de Cologne,https://www.douglas.de/de/p/5010524823,26.69,22.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.9,226.79999999999998
71,Pepe Jeans,Pepe Jeans Duftset,https://www.douglas.de/de/p/5011451065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Narciso Rodriguez,Narciso Rodriguez Duftset for her MUSC NUDE,https://www.douglas.de/de/p/5011555060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum All of Me Intense,https://www.douglas.de/de/p/5011530052,,,56.72,,86.0,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.1851851851852,
74,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum NARCISO AMBRÉE,https://www.douglas.de/de/p/5001830094,,,51.99,,75.99,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.7481481481482,
75,Narciso Rodriguez,Narciso Rodriguez Eau de Toilette for her Eau de Toilette Set,https://www.douglas.de/de/p/5011555055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Narciso Rodriguez,Narciso Rodriguez Eau de Toilette for him bleu noir,https://www.douglas.de/de/p/3001030387,94.4,,,,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.0,
77,Narciso Rodriguez,Narciso Rodriguez Duftset for her Musc Noir Rose Geschenkset,https://www.douglas.de/de/p/m001582436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Narciso Rodriguez,Narciso Rodriguez Duftset for her Eau de Toilette Set,https://www.douglas.de/de/p/5011694009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her Jasmine Musc Intense,https://www.douglas.de/de/p/5010824003,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,
80,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her PURE MUSC,https://www.douglas.de/de/p/3001052443?variant=063888,94.09,94.09,46.99,46.74,70.11,66.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.1444444444444,1278.5
81,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her MUSC NOIR,https://www.douglas.de/de/p/5009259044?variant=868120,119.0,,60.8,,97.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.488888888889,
82,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum All of Me Set,https://www.douglas.de/de/p/5011555061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her Intense,https://www.douglas.de/de/p/5011690004,133.6,,66.4,,99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.4444444444443,
84,Narciso Rodriguez,Narciso Rodriguez Parfum for him bleu noir,https://www.douglas.de/de/p/5010468114?variant=462748,119.2,,,,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.0,
85,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her MUSC NUDE,https://www.douglas.de/de/p/5011255013,119.0,94.0,60.8,47.99,89.0,69.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.5555555555557,1313.1555555555556
86,Narciso Rodriguez,Narciso Rodriguez Eau de Toilette for him vetiver musc,https://www.douglas.de/de/p/5011255014,94.4,,,,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.0,
87,Narciso Rodriguez,Narciso Rodriguez Bodylotion NARCISO Body Lotion,https://www.douglas.de/de/p/3001005310,,,,,,,,,,,,,,,,,,,,,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.99999999999997,
88,Narciso Rodriguez,Narciso Rodriguez Duftset NARCISO POUDRÉE Set,https://www.douglas.de/de/p/5011694008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Narciso Rodriguez,Narciso Rodriguez Haarparfum for her Hair Mist,https://www.douglas.de/de/p/3000032523,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,
90,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum NARCISO POUDRÉE,https://www.douglas.de/de/p/3001028520,,,51.99,48.99,82.0,75.99,,,,,,,,,,,,,97.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.5925925925924,1391.6740740740743
91,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her Eau de Parfum Set,https://www.douglas.de/de/p/5011555056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her Rose Musc Intense,https://www.douglas.de/de/p/3001027892,235.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.9999999999995,
93,Narciso Rodriguez,Narciso Rodriguez Duftset for her PURE MUSC Set,https://www.douglas.de/de/p/5011699002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum Oriental Musc Oud Musc Intense,https://www.douglas.de/de/p/5003746008,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,
95,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum Oriental Musc Radiant Magnolia,https://www.douglas.de/de/p/5011545276,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,
96,Narciso Rodriguez,Narciso Rodriguez Duftset for her,https://www.douglas.de/de/p/5011715022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Narciso Rodriguez,Narciso Rodriguez Haarparfum NARCISO hair mist,https://www.douglas.de/de/p/3001013123,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,
98,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum Oriental Musc Amber Musc Intense,https://www.douglas.de/de/p/3001050923,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,
99,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum Oriental Musc Patchouli Musc Intense,https://www.douglas.de/de/p/5011523065,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,
100,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum NARCISO Cristal,https://www.douglas.de/de/p/5010567046,,,55.99,,91.2,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.7407407407409,
101,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum Oriental Musc Wild Tuberose,https://www.douglas.de/de/p/5011545274,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,
102,Narciso Rodriguez,Narciso Rodriguez Duftset Oriental Musc Safran Musc,https://www.douglas.de/de/p/5011699081,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,
103,Narciso Rodriguez,Narciso Rodriguez Eau de Toilette for her Eau de Toilette Set,https://www.douglas.de/de/p/5011555063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Narciso Rodriguez,Narciso Rodriguez Duftset NARCISO POUDRÉE,https://www.douglas.de/de/p/5011555062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her,https://www.douglas.de/de/p/3000032512?variant=236447,99.0,97.0,51.99,47.99,91.2,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.6666666666667,1432.5555555555557
106,Narciso Rodriguez,Narciso Rodriguez Eau de Toilette for her,https://www.douglas.de/de/p/3000032511?variant=177549,84.0,,44.99,,72.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.4888888888888,
107,Narciso Rodriguez,Narciso Rodriguez Duftset All of Me gift set,https://www.douglas.de/de/p/5011124056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Narciso Rodriguez,Narciso Rodriguez Duftset NARCISO POUDREE,https://www.douglas.de/de/p/5011715024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum All of Me Refill,https://www.douglas.de/de/p/5011040041,,,53.99,51.99,72.99,69.99,,,128.0,125.0,,,,,,,,,116.0,113.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.422222222222,1307.088888888889
110,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for her PURE MUSC Set,https://www.douglas.de/de/p/5011555057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum Oriental Musc Santal Musc Intense,https://www.douglas.de/de/p/3001050924,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,
112,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum Oriental Musc Rose Epicée,https://www.douglas.de/de/p/5011545275,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.0,
113,Narciso Rodriguez,Narciso Rodriguez Duftset for her Eau de Parfum 100 ml Set,https://www.douglas.de/de/p/5011584174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Narciso Rodriguez,Narciso Rodriguez Deodorant for him bleu noir,https://www.douglas.de/de/p/3001003091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Narciso Rodriguez,Narciso Rodriguez Eau de Parfum for him Bleu Noir Spray,https://www.douglas.de/de/p/3001041791?variant=993020,96.8,,,,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.9999999999998,
